Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close
"Rue du Seyon, Rue du Trésor 1a/5b Et, 2000 Neuchâtel, Switzerland",Rue du Seyon,2000,Neuchâtel,Neuchâtel,Switzerland,46.9918094,6.9287284,4.6,49,Serenityblue SPA Neuchatel,ChIJZcpMqxsKjkcR0R3Zmh0cEhM,,1300,0900,0900,0900,0900,0900,,1900,1900,1900,1900,1900,1800
"Rue des Epancheurs 9, 2000 Neuchâtel, Switzerland",Rue des Epancheurs 9,2000,Neuchâtel,Neuchâtel,Switzerland,46.98992330000001,6.9298397,,,Sukho Spa et massage Agréé ASCA Neuchâtel,ChIJT0H603oLjkcRWKcHJj6tXEg,,0800,0800,0800,0800,0800,0800,,1900,1900,1900,2000,1900,1800
"Rue des Parcs 84, 2000 Neuchâtel, Switzerland",Rue des Parcs 84,2000,Neuchâtel,Neuchâtel,Switzerland,46.99174300000001,6.916491000000001,5,2,Aux Mains du bien-être,ChIJLTQSNzYLjkcRZhYFXKEpTDE,,0900,0900,0900,0900,0900,0900,,2000,2000,2000,2000,2000,1800
"Rue des Berthoudes 16, 2000 Neuchâtel, Switzerland",Rue des Berthoudes 16,2000,Neuchâtel,Neuchâtel,Switzerland,47.0067387,6.9600303,5,3,Day Spa Yoenai,ChIJ2WQOSYEJjkcRGzVi5oA7Xwo,,,,,,,,,,,,,,
"Rue des Granges 4, 2000 Neuchâtel, Switzerland",Rue des Granges 4,2000,Neuchâtel,Neuchâtel,Switzerland,46.9877622,6.8888852,5,76,OLISTIK NEUCHÂTEL - Agréé ASCA / RME,ChIJXd24ysfhjUcRobHpavTFwuU,,1400,0900,0900,0900,0900,1000,,1900,1900,1900,2000,1900,1800
"Rue du Coq-d'Inde 20, 2000 Neuchâtel, Switzerland",Rue du Coq-d'Inde 20,2000,Neuchâtel,Neuchâtel,Switzerland,46.9910881,6.9275351,5,18,Comme sur un Nuage,ChIJw-6V7hEKjkcRtXBTFbi91AI,,,0930,,1000,1015,0930,,,1730,,1830,1800,1500
"Rue Saint-Maurice 7, 2000 Neuchâtel, Switzerland",Rue Saint-Maurice 7,2000,Neuchâtel,Neuchâtel,Switzerland,46.99085869999999,6.930694099999998,4,1,Lalita massage,ChIJq6o6zRMKjkcR7AT7h2p-i3Y,,,,,,,,,,,,,,
"Rue de l'Hôpital 16, 2000 Neuchâtel, Switzerland",Rue de l'Hôpital 16,2000,Neuchâtel,Neuchâtel,Switzerland,46.99195739999999,6.929675800000001,5,3,Cabinet Alterveda,ChIJtTqNyX0LjkcRywVdWj4Zlmk,,,,,,,0800,,,,,,,1800
"Cottendart 9, 2013 Colombier, Switzerland",Cottendart 9,2013,Colombier,Neuchâtel,Switzerland,46.97277,6.851112,4.2,74,Société protectrice des animaux Neuchâtel et environs SPAN refuge,ChIJT_VUQEDhjUcRa77NExQzl6Y,,,,,,,,,,,,,,
"Quai Jeanrenaud 5, 2000 Neuchâtel, Switzerland",Quai Jeanrenaud 5,2000,Neuchâtel,Neuchâtel,Switzerland,46.9801606,6.9000172,5,9,Sauna finnika,ChIJ3eNuvSvhjUcRewhnO8E4MYM,,,,,,,,,,,,,,
"Fbg de l'Hôpital 3, 2000 Neuchâtel, Switzerland",Fbg de l'Hôpital 3,2000,Neuchâtel,Neuchâtel,Switzerland,46.99222259999999,6.931366199999999,5,2,DETENTE MASSAGE - Massage classique Neuchâtel,ChIJi14F5JsLjkcRZYShfAtOSEU,1400,0900,0900,0900,0900,0900,0830,1800,2000,2000,2000,2000,2000,1800
"Esp. du Mont-Blanc 1, 2000 Neuchâtel, Switzerland",Esp. du Mont-Blanc 1,2000,Neuchâtel,Neuchâtel,Switzerland,46.98916669999999,6.9288889,4.4,1175,Beau-Rivage Neuchâtel,ChIJ0U3ONRIKjkcRyXX5rULK_Bs,0000,,,,,,,,,,,,,
"Rue du Trésor 11, 2000 Neuchâtel, Switzerland",Rue du Trésor 11,2000,Neuchâtel,Neuchâtel,Switzerland,46.9910338,6.9287996,5,8,Soli,ChIJ84LPp6MLjkcRb704o_aj_D0,,0915,0915,,0915,0915,,,1800,1415,,1230,1415,
"Coop Maladiére Centre, Rue de la Pierre-à-Mazel 10, 2000 Neuchâtel, Switzerland",Coop Maladiére Centre,2000,Neuchâtel,Neuchâtel,Switzerland,46.9950589,6.9438657,3.9,35,Institut de beauté Bodyminute / Nailminute,ChIJD7xKrf0LjkcRxX0pDARuagQ,,0830,0830,0830,0830,0830,0830,,1900,1900,1900,2000,1900,1800
"Chem. des Grillons 4, 2000 Neuchâtel, Switzerland",Chem. des Grillons 4,2000,Neuchâtel,Neuchâtel,Switzerland,46.9937076,6.9192658,,,Germaine Nicoud,ChIJUWUY8kkLjkcRi_AXWEGqV7U,,,,,,,,,,,,,,
"Chem. de Chantemerle 5, 2000 Neuchâtel, Switzerland",Chem. de Chantemerle 5,2000,Neuchâtel,Neuchâtel,Switzerland,47.00030870000001,6.9471932,,,Thérapie & Mouvement,ChIJcwaEwugLjkcRKtiYaSiR_-U,,,,,,,,,,,,,,
"Rue Jaquet-Droz 2, 2000 Neuchâtel, Switzerland",Rue Jaquet-Droz 2,2000,Neuchâtel,Neuchâtel,Switzerland,46.9975152,6.9480589,,,Natura Source,ChIJq8rjqyULjkcRktFeJsyayQc,,,1400,1400,1400,1400,1000,,,1800,1800,1800,1800,1430
"Rue des Terreaux 2, 2000 Neuchâtel, Switzerland",Rue des Terreaux 2,2000,Neuchâtel,Neuchâtel,Switzerland,46.9921737,6.9309496,4.9,11,Santé est Beauté,ChIJF3kzGREKjkcR60_XoY11wdc,,1000,1000,1000,1000,1000,,,1830,1830,1830,1830,1830,
"Pl. Pury 9, 2000 Neuchâtel, Switzerland",Pl. Pury 9,2000,Neuchâtel,Neuchâtel,Switzerland,46.9898582,6.9297749,5,3,Statera Institut,ChIJ__9P1xMKjkcRmrYmi_CUcb0,,0900,0900,0900,0900,0900,,,1900,1900,1900,1900,1900,
"Via G.B. Pioda 14, 6900 Lugano, Switzerland",Via G.B. Pioda 14,6900,Lugano,Ticino,Switzerland,46.0078194,8.954511799999999,4.2,91,SPAR express,ChIJqTCm7osthEcRSZngHqWV3pg,,0700,0700,0700,0700,0700,0800,,1900,1900,1900,1900,1900,1700
"Langgasse 41, 9008 St. Gallen, Switzerland",Langgasse 41,9008,St.,Zürich,Switzerland,47.43694199999999,9.3878062,4.1,148,SPAR express St. Gallen,ChIJb9JKDF0em0cRAsc_eF6P8I8,0700,0500,0500,0500,0500,0500,0500,2100,2200,2200,2200,2200,2200,2200
"Wolfganghof 2, 9014 St. Gallen, Switzerland",Wolfganghof 2,9014,St.,Zürich,Switzerland,47.4028387,9.3367126,4.2,85,SPAR Supermarkt Wolfganghof,ChIJ-_C2_x_gmkcRNDBXIGkZovQ,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,2000,1900,1700
"Schlachthofstrasse 12, 9015 St. Gallen, Switzerland",Schlachthofstrasse 12,9015,St.,Zürich,Switzerland,47.4075747,9.287091499999997,3.9,129,SPAR Handels AG,ChIJp1YSN_XgmkcRE55CNWby3XA,,0700,0700,0700,0700,0700,,,1700,1700,1700,1700,1700,
"Fürstenlandstrasse 175, 9014 St. Gallen, Switzerland",Fürstenlandstrasse 175,9014,St.,Zürich,Switzerland,47.409647,9.333310299999999,4,7,SPAR express | Tamoil Tankstelle,ChIJZ7_X3zbhmkcRYkaHW7TKQbQ,0700,0600,0600,0600,0600,0600,0600,2100,2200,2200,2200,2200,2200,2200
"Ikarusstrasse 2, 9015 St. Gallen, Switzerland",Ikarusstrasse 2,9015,St.,Zürich,Switzerland,47.4040616,9.3044925,,,AVIA SPAR Tankstelle express Winklen,ChIJI0ahgevhmkcRQ69uEVs4I-Q,,,,,,,,,,,,,,
"Iseliguet 2, 8750 Glarus, Switzerland",Iseliguet 2,8750,Glarus,Zürich,Switzerland,47.05039719999999,9.059144199999999,4.3,296,SPAR Supermarkt Glarus,ChIJ1RfucacthUcRG49hAvVZZhE,0900,0900,0900,0900,0900,0900,0900,2100,2100,2100,2100,2100,2100,2100
"Gieselbach 2218, 9642 Ebnat-Kappel, Switzerland",Gieselbach 2218,2218,Ebnat-Kappel,Neuchâtel,Switzerland,47.2584403,9.141262400000002,5.0,1,SPAR express Ebnat-Kappel,ChIJ9emBRsjbmkcRhoEFrccmwjs,0700,0600,0600,0600,0600,0600,0600,2100,2200,2200,2200,2200,2200,2200
"Stockerstrasse 46, 8002 Zürich, Switzerland",Stockerstrasse 46,8002,Zürich,Zürich,Switzerland,47.3682053,8.5346155,4.9,68,Jura Store Zürich,ChIJ2fs1GQIKkEcRkJ3tl5_ZW-Y,,0900,0900,0900,0900,0900,0900,,1800,1800,1800,1800,1800,1600
"Lindenhof 7, 6060 Sarnen, Switzerland",Lindenhof 7,6060,Sarnen,Obwalden,Switzerland,46.897307,8.247574,4.1,87,SPAR Supermarkt Sarnen,ChIJM4GoLkjyj0cR3lR01B5kXBU,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Dorfstrasse 23, 6133 Hergiswil bei Willisau, Switzerland",Dorfstrasse 23,6133,Hergiswil,Luzern,Switzerland,47.0851134,7.956789499999998,4.7,60,SPAR,ChIJoQ0aJebbj0cR_PZRdDV6-iI,,,,,,,,,,,,,,
"Seetalstrasse 98, 6032 Emmen, Switzerland",Seetalstrasse 98,6032,Emmen,Luzern,Switzerland,47.0767581,8.3008277,4.0,136,SPAR Supermarkt Emmen,ChIJteNZUIT8j0cR7IvG6udL0-w,,0630,0630,0630,0630,0630,0700,,1900,1900,1900,1900,1900,1700
"Unterdorfstrasse, 6033 Buchrain, Switzerland",Unterdorfstrasse,6033,Buchrain,Luzern,Switzerland,47.0958116,8.349726099999998,4.3,47,SPAR,ChIJ9cm-nzr8j0cR2opu2n68ZYk,,0730,0730,0730,0730,0730,0730,,1830,1830,1830,1830,1830,1600
"Guglern 16, 6018 Buttisholz, Switzerland",Guglern 16,6018,Buttisholz,Luzern,Switzerland,47.107868,8.0842287,4.4,174,SPAR Supermarkt Buttisholz,ChIJB8uM0J7gj0cREgwjeReDt9k,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,2000,1700
"Kantonsstrasse 11, 6207 Nottwil, Switzerland",Kantonsstrasse 11,6207,Nottwil,Luzern,Switzerland,47.1359855,8.1348201,4.4,93,SPAR Supermarkt Nottwil,ChIJVVVVVanhj0cRadOvgzWTRZ0,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,2000,1700
"Ohmstalerstrasse 8, 6247 Schötz, Switzerland",Ohmstalerstrasse 8,6247,Schötz,Luzern,Switzerland,47.1702749,7.987814200000001,4.3,91,SPAR Supermarkt Schötz,ChIJpS9FRjjZj0cR-fl6zRT6Res,,0600,0600,0600,0600,0600,0700,,1830,1830,1830,1830,1830,1500
"Sonnhaldenstrasse 4, 6122 Menznau, Switzerland",Sonnhaldenstrasse 4,6122,Menznau,Luzern,Switzerland,47.0840843,8.040959599999999,4.6,39,SPAR,ChIJGTvDRAndj0cRDyXB657c6E4,,0700,0700,0700,0700,0700,0700,,1830,1830,1830,1830,1830,1600
"Luzernstrasse 35, 6208 Oberkirch, Switzerland",Luzernstrasse 35,6208,Oberkirch,Luzern,Switzerland,47.1569377,8.115650999999998,4.2,82,SPAR Supermarkt Oberkirch,ChIJkwaYUh_gj0cRn1KFO9wcQdg,,0600,0600,0600,0600,0600,0600,,1900,1900,1900,1900,1900,1700
"Marktstrasse 32, 6060 Sarnen, Switzerland",Marktstrasse 32,6060,Sarnen,Obwalden,Switzerland,46.8974718,8.2510819,4.3,503,Coop Supermarkt Sarnen,ChIJRVjqAEryj0cRtDG_UJV7y2I,,0800,0800,0800,0800,0800,0730,,2000,2000,2000,2000,2000,1800
"Lyssstrasse 5, 3054 Schüpfen, Switzerland",Lyssstrasse 5,3054,Schüpfen,Bern,Switzerland,47.043039,7.380613000000001,4.1,90,SPAR Supermarkt Schüpfen,ChIJo0fgR7o8jkcRnpasgBcKTp4,,0700,0700,0700,0700,0700,0700,,1830,1830,1830,1830,1830,1700
"Gurnigelstrasse 38, 3627 Heimberg, Switzerland",Gurnigelstrasse 38,3627,Heimberg,Bern,Switzerland,46.7811802,7.603870300000001,4.1,367,Spar Supermarket,ChIJgWMDBcxMjkcRs0xfiBocsH0,0600,0600,0600,0600,0600,0600,0600,2200,2200,2200,2200,2200,2200,2200
"Surseestrasse 28, 6206 Neuenkirch, Switzerland",Surseestrasse 28,6206,Neuenkirch,Luzern,Switzerland,47.10356619999999,8.2016176,4.2,74,SPAR,ChIJ7b4qDbnjj0cR-NfAseUzmUc,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,2000,1700
"Luzernstrasse 33, 6280 Hochdorf, Switzerland",Luzernstrasse 33,6280,Hochdorf,Luzern,Switzerland,47.1648951,8.300357,4.2,209,SPAR,ChIJaQX_xbkCkEcRDeUV3yi5_Qs,0600,0600,0600,0600,0600,0600,0600,2200,2200,2200,2200,2200,2200,2200
"Oberer Steisteg, 6430 Schwyz, Switzerland",Oberer Steisteg,6430,Schwyz,Uri,Switzerland,47.0204444,8.6509962,,,SPAR Supermarkt Schwyz,ChIJsaxCID9OhUcRpoK0VCYxtaM,,,,,,,,,,,,,,
"Unteres Ziel 1, 9050 Appenzell, Switzerland",Unteres Ziel 1,9050,Appenzell,Zürich,Switzerland,47.3349361,9.408424600000002,4.8,48,SPAR Supermarkt Appenzell,ChIJnZqW3X4hm0cRW0YemMJutLk,,0800,0800,0800,0800,0800,0800,,1830,1830,1830,1830,2000,1600
"Dorf 36, 9044 Wald, Switzerland",Dorf 36,9044,Wald,Zürich,Switzerland,47.415943,9.491162999999998,4.6,54,SPAR Supermarkt Wald,ChIJS1Nz66kZm0cRtuiDwje4_LE,,1330,1330,1330,1330,1330,0700,,1830,1830,1830,1830,1830,1600
"Hauptstrasse 2, 9053 Teufen, Switzerland",Hauptstrasse 2,9053,Teufen,Zürich,Switzerland,47.390957,9.385693,4.5,133,SPAR Supermarkt Teufen,ChIJkUr0a3cfm0cRCgM2fUSO0Y0,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,1900,2000,1700
"Hauptstrasse 9, 9042 Speicher, Switzerland",Hauptstrasse 9,9042,Speicher,Zürich,Switzerland,47.4092119,9.444148199999999,4.2,117,SPAR Supermarkt,ChIJsShOqtYYm0cRAjBtbbwCv1Y,,0730,0730,0730,0730,0730,0730,,1830,1830,1830,1830,1830,1600
"Speicherstrasse 10, 9043 Trogen, Switzerland",Speicherstrasse 10,9043,Trogen,Zürich,Switzerland,47.40765580000001,9.4612781,3.8,38,SPAR mini Trogen,ChIJo590m6UZm0cR47PQaPES2eM,,1400,1400,1400,1400,1400,0730,,1830,1830,1830,1830,1830,1400
"Schwantlern 3, 9056 Gais, Switzerland",Schwantlern 3,9056,Gais,Zürich,Switzerland,47.362897,9.454782999999999,4.4,78,SPAR Supermarkt Gais,ChIJG4unF24im0cRql0JZIzgA8s,,1330,1330,1330,1330,1330,0800,,1830,1830,1830,1830,1830,1600
"Kasernenstrasse 2, 9100 Herisau, Switzerland",Kasernenstrasse 2,9100,Herisau,Zürich,Switzerland,47.3856686,9.280847,3.8,83,SPAR Supermarkt,ChIJaaUZ2iremkcRKb3fhRWOQug,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Dorf 340, 9035 Grub, Switzerland",Dorf 340,9035,Grub,Zürich,Switzerland,47.4477816,9.510029099999999,4.5,97,SPAR Supermarkt Grub,ChIJeZ4QgYcZm0cRm1TwSD11zig,,0700,0700,0700,0700,0700,0700,,1830,1830,1830,1830,1830,1700
